Season,Injury,Days,Games missed,player_name,player_age,player_position,club,league,salary_eur,salary_daily_eur,injury_cost_eur
24/25,Head injury,61,16,Robin Le Normand,28,Centre-Back,Atletico Madrid,La Liga,6250000.0,17123.287671232876,1044520.5479452056
24/25,Hamstring injury,115,11,José María Giménez,30,Centre-Back,Atletico Madrid,La Liga,6120000.0,16767.12328767123,1928219.178082192
24/25,Muscle injury,31,5,José María Giménez,30,Centre-Back,Atletico Madrid,La Liga,6120000.0,16767.12328767123,519780.82191780815
24/25,sprain,13,4,Clément Lenglet,30,Centre-Back,Atletico Madrid,La Liga,4000000.0,10958.90410958904,142465.75342465754
24/25,Muscle injury,46,11,César Azpilicueta,36,Centre-Back,Atletico Madrid,La Liga,8000000.0,21917.80821917808,1008219.1780821916
24/25,Hamstring injury,32,8,Marcos Llorente,30,Right-Back,Atletico Madrid,La Liga,8330000.0,22821.91780821918,730301.3698630137
24/25,Muscle injury,19,5,Nahuel Molina,27,Right-Back,Atletico Madrid,La Liga,1200000.0,3287.671232876712,62465.75342465753
24/25,Muscle injury,14,4,Pablo Barrios,22,Central Midfield,Atletico Madrid,La Liga,1150000.0,3150.6849315068494,44109.58904109589
24/25,Muscle injury,28,7,Pablo Barrios,22,Central Midfield,Atletico Madrid,La Liga,1150000.0,3150.6849315068494,88219.17808219178
24/25,Muscle injury,43,9,Thomas Lemar,29,Attacking Midfield,Atletico Madrid,La Liga,3250000.0,8904.109589041096,382876.7123287671
24/25,Muscle injury,42,8,Thomas Lemar,29,Attacking Midfield,Atletico Madrid,La Liga,3250000.0,8904.109589041096,373972.602739726
24/25,Muscle injury,9,3,Alexander Sørloth,29,Forward,Atletico Madrid,La Liga,6240000.0,17095.890410958906,153863.01369863015
24/25,Patellar tendon rupture,214,51,Marc-André ter Stegen,33,Goalkeeper,Barcelona,La Liga,6300000.0,17260.27397260274,3693698.630136986
24/25,Ankle sprain,7,1,Pau Cubarsí,18,Centre-Back,Barcelona,La Liga,4000000.0,10958.90410958904,76712.32876712328
24/25,Pubalgia,37,7,Eric García,24,Centre-Back,Barcelona,La Liga,6000000.0,16438.35616438356,608219.1780821917
24/25,Foot injury,4,1,Eric García,24,Centre-Back,Barcelona,La Liga,6000000.0,16438.35616438356,65753.42465753424
24/25,Muscle injury,69,17,Andreas Christensen,29,Centre-Back,Barcelona,La Liga,13000000.0,35616.438356164384,2457534.2465753425
24/25,Achilles tendon irritation,149,34,Andreas Christensen,29,Centre-Back,Barcelona,La Liga,13000000.0,35616.438356164384,5306849.315068494
24/25,Sore muscles,6,2,Iñigo Martínez,34,Centre-Back,Barcelona,La Liga,9380000.0,25698.630136986303,154191.7808219178
24/25,Meniscus irritation,10,1,Iñigo Martínez,34,Centre-Back,Barcelona,La Liga,9380000.0,25698.630136986303,256986.30136986304
24/25,Hamstring injury,20,6,Iñigo Martínez,34,Centre-Back,Barcelona,La Liga,9380000.0,25698.630136986303,513972.6027397261
24/25,Hamstring injury,29,8,Alejandro Balde,22,Left-Back,Barcelona,La Liga,2090000.0,5726.027397260274,166054.79452054793
24/25,Hamstring injury,41,9,Jules Koundé,26,Right-Back,Barcelona,La Liga,13550000.0,37123.28767123288,1522054.794520548
24/25,muscular problems,18,2,Héctor Fort,19,Right-Back,Barcelona,La Liga,840000.0,2301.3698630136987,41424.65753424658
24/25,Knock,11,4,Héctor Fort,19,Right-Back,Barcelona,La Liga,840000.0,2301.3698630136987,25315.068493150684
24/25,Ligament injury,56,14,Marc Casadó,22,Defensive Midfield,Barcelona,La Liga,520000.0,1424.657534246575,79780.82191780822
24/25,Inner ligament stretch of the knee,42,2,Pedri,22,Central Midfield,Barcelona,La Liga,9380000.0,25698.630136986303,1079342.465753425
24/25,concussion,6,1,Gavi,21,Central Midfield,Barcelona,La Liga,6800000.0,18630.13698630137,111780.82191780824
24/25,Fitness,19,4,Gavi,21,Central Midfield,Barcelona,La Liga,6800000.0,18630.13698630137,353972.6027397261
24/25,Rest,3,1,Frenkie de Jong,28,Central Midfield,Barcelona,La Liga,25200000.0,69041.09589041096,207123.2876712329
24/25,Adductor injury,20,7,Dani Olmo,27,Attacking Midfield,Barcelona,La Liga,11460000.0,31397.260273972603,627945.205479452
24/25,strain,19,5,Dani Olmo,27,Attacking Midfield,Barcelona,La Liga,11460000.0,31397.260273972603,596547.9452054794
24/25,Muscle injury,32,8,Dani Olmo,27,Attacking Midfield,Barcelona,La Liga,11460000.0,31397.260273972603,1004712.3287671232
24/25,Muscle injury,30,10,Fermín López,22,Attacking Midfield,Barcelona,La Liga,4000000.0,10958.90410958904,328767.12328767125
24/25,Muscle injury,15,5,Fermín López,22,Attacking Midfield,Barcelona,La Liga,4000000.0,10958.90410958904,164383.56164383562
24/25,Knee problems,11,3,Pablo Torre,22,Attacking Midfield,Barcelona,La Liga,210000.0,575.3424657534247,6328.767123287671
24/25,Muscle injury,29,6,Ansu Fati,23,Left Winger,Barcelona,La Liga,13950000.0,38219.17808219178,1108356.1643835616
24/25,Foot injury,55,5,Ansu Fati,23,Left Winger,Barcelona,La Liga,13950000.0,38219.17808219178,2102054.794520548
24/25,Ankle injury,21,2,Lamine Yamal,18,Right Winger,Barcelona,La Liga,2090000.0,5726.027397260274,120246.57534246576
24/25,Ankle injury,23,5,Lamine Yamal,18,Right Winger,Barcelona,La Liga,2090000.0,5726.027397260274,131698.6301369863
24/25,strain,6,1,Lamine Yamal,18,Right Winger,Barcelona,La Liga,2090000.0,5726.027397260274,34356.16438356164
24/25,Appendicitis,18,3,Ferran Torres,25,Forward,Barcelona,La Liga,13000000.0,35616.438356164384,641095.8904109589
24/25,Hamstring injury,54,12,Ferran Torres,25,Forward,Barcelona,La Liga,13000000.0,35616.438356164384,1923287.6712328768
24/25,Muscle injury,17,5,Robert Lewandowski,37,Forward,Barcelona,La Liga,33330000.0,91315.06849315068,1552356.1643835616
24/25,Lumbar vertebra problems,11,3,Robert Lewandowski,37,Forward,Barcelona,La Liga,33330000.0,91315.06849315068,1004465.7534246576
24/25,Torn muscle fiber,11,2,Robert Lewandowski,37,Forward,Barcelona,La Liga,33330000.0,91315.06849315068,1004465.7534246576
24/25,Hamstring injury,79,12,Diego Llorente,32,Centre-Back,Real Betis,La Liga,3000000.0,8219.17808219178,649315.0684931506
24/25,Muscle strain,38,8,Marc Bartra,34,Centre-Back,Real Betis,La Liga,2040000.0,5589.041095890411,212383.5616438356
24/25,Inflammation of pubic bone,118,23,Héctor Bellerín,30,Right-Back,Real Betis,La Liga,3120000.0,8547.945205479453,1008657.5342465754
24/25,Muscle injury,21,3,Youssouf Sabaly,32,Right-Back,Real Betis,La Liga,860958.0,2358.7890410958903,49534.5698630137
24/25,Leg injury,23,4,Youssouf Sabaly,32,Right-Back,Real Betis,La Liga,860958.0,2358.7890410958903,54252.14794520548
24/25,Foot injury,191,24,Marc Roca,28,Defensive Midfield,Real Betis,La Liga,3000000.0,8219.17808219178,1569863.01369863
24/25,Ankle injury,93,19,Marc Roca,28,Defensive Midfield,Real Betis,La Liga,3000000.0,8219.17808219178,764383.5616438355
24/25,Achilles heel problems,182,38,William Carvalho,33,Defensive Midfield,Real Betis,La Liga,2280000.0,6246.575342465753,1136876.7123287672
24/25,Muscle strain,37,7,Pablo Fornals,29,Central Midfield,Real Betis,La Liga,3000000.0,8219.17808219178,304109.58904109587
24/25,Muscle injury,29,7,Pablo Fornals,29,Central Midfield,Real Betis,La Liga,3000000.0,8219.17808219178,238356.1643835616
24/25,muscular problems,85,4,Giovani Lo Celso,29,Attacking Midfield,Real Betis,La Liga,4080000.0,11178.082191780824,950136.98630137
24/25,Muscle injury,38,9,Giovani Lo Celso,29,Attacking Midfield,Real Betis,La Liga,4080000.0,11178.082191780824,424767.1232876713
24/25,Adductor injury,21,3,Giovani Lo Celso,29,Attacking Midfield,Real Betis,La Liga,4080000.0,11178.082191780824,234739.7260273973
24/25,Hamstring injury,33,8,Giovani Lo Celso,29,Attacking Midfield,Real Betis,La Liga,4080000.0,11178.082191780824,368876.7123287672
24/25,Broken fibula,92,23,Isco,33,Attacking Midfield,Real Betis,La Liga,6240000.0,17095.890410958906,1572821.917808219
24/25,Ankle injury,18,3,Abde Ezzalzouli,23,Left Winger,Real Betis,La Liga,791306.0,2167.9616438356165,39023.3095890411
24/25,Ankle injury,27,5,Aitor Ruibal,29,Right Winger,Real Betis,La Liga,1200000.0,3287.671232876712,88767.12328767123
24/25,Muscle injury,20,5,Aitor Ruibal,29,Right Winger,Real Betis,La Liga,1200000.0,3287.671232876712,65753.42465753424
24/25,Hamstring injury,6,1,Vitor Roque,20,Forward,Real Betis,La Liga,3480000.0,9534.246575342466,57205.4794520548
24/25,Bruise on ankle,3,1,Vitor Roque,20,Forward,Real Betis,La Liga,3480000.0,9534.246575342466,28602.7397260274
24/25,Torn muscle bundle,80,8,Carl Starfelt,30,Centre-Back,Celta Vigo,La Liga,1100000.0,3013.698630136986,241095.8904109589
24/25,Torn muscle fiber,13,1,Carlos Domínguez,24,Centre-Back,Celta Vigo,La Liga,150000.0,410.958904109589,5342.465753424657
24/25,sprain,14,2,Marcos Alonso,34,Centre-Back,Celta Vigo,La Liga,3120000.0,8547.945205479453,119671.23287671234
24/25,Calf injury,62,9,Mihailo Ristic,30,Left-Back,Celta Vigo,La Liga,1050000.0,2876.7123287671234,178356.16438356164
24/25,Hamstring injury,6,2,Óscar Mingueza,26,Right-Back,Celta Vigo,La Liga,1150000.0,3150.6849315068494,18904.10958904109
24/25,Hamstring injury,11,2,Javier Manquillo,31,Right-Back,Celta Vigo,La Liga,1140000.0,3123.2876712328766,34356.16438356164
24/25,Adductor pain,90,13,Jailson,30,Defensive Midfield,Celta Vigo,La Liga,930000.0,2547.945205479452,229315.06849315067
24/25,Knee problems,21,2,Jonathan Bamba,29,Left Winger,Celta Vigo,La Liga,4160000.0,11397.260273972604,239342.46575342465
24/25,Calf injury,22,3,Tadeo Allende,26,Right Winger,Celta Vigo,La Liga,1050000.0,2876.7123287671234,63287.67123287672
24/25,Lower leg fracture,28,5,Iago Aspas,38,Forward,Celta Vigo,La Liga,2900000.0,7945.2054794520545,222465.75342465757
24/25,Knee injury,34,5,Jesús Owono,24,Goalkeeper,Deportivo Alaves,La Liga,237392.0,650.3890410958904,22113.227397260274
24/25,Overstretching,3,1,Nahuel Tenaglia,29,Right-Back,Deportivo Alaves,La Liga,445110.0,1219.4794520547946,3658.438356164384
24/25,Calf injury,19,2,Leandro Cabrera,34,Centre-Back,Espanyol,La Liga,840000.0,2301.3698630136987,43726.02739726027
24/25,Toe injury,200,26,José Gragera,25,Central Midfield,Espanyol,La Liga,480000.0,1315.0684931506848,263013.69863013696
24/25,Knee injury,23,2,Javi Puado,27,Left Winger,Espanyol,La Liga,380000.0,1041.0958904109589,23945.20547945205
24/25,Hip problems,10,1,Omar Alderete,28,Centre-Back,Getafe,La Liga,1200000.0,3287.671232876712,32876.71232876712
24/25,Knee problems,4,1,Omar Alderete,28,Centre-Back,Getafe,La Liga,1200000.0,3287.671232876712,13150.684931506848
24/25,ankle sprain,54,8,Álvaro Rodríguez,21,Forward,Getafe,La Liga,520000.0,1424.657534246575,76931.50684931506
24/25,Bone edema,22,4,Pau López,30,Goalkeeper,Girona,La Liga,3850000.0,10547.945205479453,232054.794520548
24/25,Groin injury,13,3,Ladislav Krejci,26,Centre-Back,Girona,La Liga,1200000.0,3287.671232876712,42739.72602739726
24/25,Foot injury,14,3,Ladislav Krejci,26,Centre-Back,Girona,La Liga,1200000.0,3287.671232876712,46027.39726027397
24/25,Injury to the ankle,67,5,Miguel Gutiérrez,24,Left-Back,Girona,La Liga,330000.0,904.109589041096,60575.34246575343
24/25,Injury to the ankle,20,5,Miguel Gutiérrez,24,Left-Back,Girona,La Liga,330000.0,904.109589041096,18082.19178082192
24/25,Tendon tear,31,6,Oriol Romeu,34,Defensive Midfield,Girona,La Liga,4000000.0,10958.90410958904,339726.02739726024
24/25,Muscle injury,32,7,Jhon Solís,21,Central Midfield,Girona,La Liga,180000.0,493.1506849315069,15780.82191780822
24/25,Calf injury,28,6,Iván Martín,26,Attacking Midfield,Girona,La Liga,550000.0,1506.849315068493,42191.78082191781
24/25,Outer ligament tear,175,14,Bryan Gil,24,Left Winger,Girona,La Liga,2500000.0,6849.315068493151,1198630.1369863013
24/25,ankle sprain,22,5,Bryan Gil,24,Left Winger,Girona,La Liga,2500000.0,6849.315068493151,150684.9315068493
24/25,Hamstring injury,15,3,Arnaut Danjuma,28,Left Winger,Girona,La Liga,3130000.0,8575.342465753425,128630.13698630138
24/25,Hamstring injury,47,11,Viktor Tsygankov,27,Right Winger,Girona,La Liga,1680000.0,4602.739726027397,216328.7671232877
24/25,muscular problems,38,7,Abel Ruiz,25,Forward,Girona,La Liga,1660000.0,4547.945205479452,172821.91780821918
24/25,Intestinal surgery,92,9,Jasper Cillessen,36,Goalkeeper,Las Palmas,La Liga,840000.0,2301.3698630136987,211726.02739726027
24/25,Knee injury,23,3,Jasper Cillessen,36,Goalkeeper,Las Palmas,La Liga,840000.0,2301.3698630136987,52931.50684931507
24/25,Hamstring injury,27,6,Scott McKenna,28,Centre-Back,Las Palmas,La Liga,2080000.0,5698.630136986301,153863.01369863012
24/25,muscular problems,11,2,Dário Essugo,20,Defensive Midfield,Las Palmas,La Liga,480000.0,1315.0684931506848,14465.753424657534
24/25,ankle sprain,11,1,Adnan Januzaj,30,Right Winger,Las Palmas,La Liga,3200000.0,8767.123287671233,96438.35616438356
24/25,Muscle injury,24,3,Adnan Januzaj,30,Right Winger,Las Palmas,La Liga,3200000.0,8767.123287671233,210410.9589041096
24/25,Muscle injury,48,5,Adnan Januzaj,30,Right Winger,Las Palmas,La Liga,3200000.0,8767.123287671233,420821.9178082192
24/25,Knee injury,18,3,Fábio Silva,23,Forward,Las Palmas,La Liga,4950000.0,13561.643835616438,244109.5890410959
24/25,Adductor injury,10,1,Renato Tapia,30,Defensive Midfield,Leganes,La Liga,1460000.0,4000.0,40000.0
24/25,Knock,15,3,Renato Tapia,30,Defensive Midfield,Leganes,La Liga,1460000.0,4000.0,60000.0
24/25,Knee problems,8,1,Martin Valjent,29,Centre-Back,Mallorca,La Liga,709152.0,1942.8821917808216,15543.057534246576
24/25,muscular problems,8,1,Siebe Van der Heyden,27,Centre-Back,Mallorca,La Liga,840763.0,2303.460273972603,18427.682191780823
24/25,Hamstring injury,38,6,Toni Lato,27,Left-Back,Mallorca,La Liga,1440000.0,3945.205479452055,149917.80821917808
24/25,Meniscus irritation,26,5,Mateu Morey,25,Right-Back,Mallorca,La Liga,420000.0,1150.6849315068494,29917.808219178085
24/25,Adductor injury,70,10,Robert Navarro,23,Right Winger,Mallorca,La Liga,499200.0,1367.6712328767123,95736.98630136986
24/25,Hamstring injury,20,3,Takuma Asano,30,Right Winger,Mallorca,La Liga,850982.0,2331.4575342465755,46629.15068493151
24/25,Hamstring injury,43,6,Takuma Asano,30,Right Winger,Mallorca,La Liga,850982.0,2331.4575342465755,100252.67397260274
24/25,Knee injury,27,3,Takuma Asano,30,Right Winger,Mallorca,La Liga,850982.0,2331.4575342465755,62949.35342465754
24/25,Hamstring injury,20,3,Vedat Muriqi,31,Forward,Mallorca,La Liga,4560000.0,12493.150684931506,249863.0136986301
24/25,Lower leg fracture,26,5,Vedat Muriqi,31,Forward,Mallorca,La Liga,4560000.0,12493.150684931506,324821.91780821915
24/25,Muscle injury,12,2,Rubén Peña,33,Right-Back,Osasuna,La Liga,820926.0,2249.1123287671235,26989.34794520548
24/25,Broken foot,62,9,Iker Muñoz,23,Defensive Midfield,Osasuna,La Liga,721822.0,1977.5945205479447,122610.8602739726
24/25,Muscle injury,31,5,Bryan Zaragoza,24,Left Winger,Osasuna,La Liga,7500000.0,20547.945205479453,636986.3013698631
24/25,Metatarsal fracture,55,9,Bryan Zaragoza,24,Left Winger,Osasuna,La Liga,7500000.0,20547.945205479453,1130136.98630137
24/25,Cruciate ligament tear,215,22,Abdul Mumin,27,Centre-Back,Rayo Vallecano,La Liga,346196.0,948.482191780822,203923.67123287672
24/25,Broken fibula,90,10,Alfonso Espino,33,Left-Back,Rayo Vallecano,La Liga,587477.0,1609.5260273972603,144857.34246575343
24/25,Muscle injury,10,3,Andrei Rațiu,27,Right-Back,Rayo Vallecano,La Liga,494567.0,1354.978082191781,13549.78082191781
24/25,Back injury,15,2,Thibaut Courtois,33,Goalkeeper,Real Madrid,La Liga,15120000.0,41424.65753424657,621369.8630136986
24/25,Muscle injury,17,4,Thibaut Courtois,33,Goalkeeper,Real Madrid,La Liga,15120000.0,41424.65753424657,704219.1780821917
24/25,Achilles tendon problems,32,5,Thibaut Courtois,33,Goalkeeper,Real Madrid,La Liga,15120000.0,41424.65753424657,1325589.0410958903
24/25,Adductor tear,19,4,Thibaut Courtois,33,Goalkeeper,Real Madrid,La Liga,15120000.0,41424.65753424657,787068.4931506849
24/25,Hand injury,4,1,Andriy Lunin,26,Goalkeeper,Real Madrid,La Liga,4440000.0,12164.383561643835,48657.53424657534
24/25,Muscle injury,12,3,Andriy Lunin,26,Goalkeeper,Real Madrid,La Liga,4440000.0,12164.383561643835,145972.60273972602
24/25,Cruciate ligament tear,234,55,Éder Militão,27,Centre-Back,Real Madrid,La Liga,9547200.0,26156.712328767124,6120670.684931507
24/25,Muscle injury,11,2,Éder Militão,27,Centre-Back,Real Madrid,La Liga,9547200.0,26156.712328767124,287723.8356164384
24/25,muscular problems,8,2,Éder Militão,27,Centre-Back,Real Madrid,La Liga,9547200.0,26156.712328767124,209253.698630137
24/25,Tear of the lateral meniscus,55,8,Antonio Rüdiger,32,Centre-Back,Real Madrid,La Liga,14760000.0,40438.35616438357,2224109.589041096
24/25,Muscle injury,17,4,Antonio Rüdiger,32,Centre-Back,Real Madrid,La Liga,14760000.0,40438.35616438357,687452.0547945206
24/25,Muscle injury,29,6,Jesús Vallejo,28,Centre-Back,Real Madrid,La Liga,1800000.0,4931.506849315068,143013.698630137
24/25,Muscle injury,22,3,Jesús Vallejo,28,Centre-Back,Real Madrid,La Liga,1800000.0,4931.506849315068,108493.1506849315
24/25,Muscle injury,76,11,Ferland Mendy,30,Left-Back,Real Madrid,La Liga,10440000.0,28602.7397260274,2173808.2191780824
24/25,Muscle injury,43,9,Ferland Mendy,30,Left-Back,Real Madrid,La Liga,10440000.0,28602.7397260274,1229917.808219178
24/25,Leg injury,11,3,Ferland Mendy,30,Left-Back,Real Madrid,La Liga,10440000.0,28602.7397260274,314630.1369863014
24/25,Fitness,29,5,Daniel Carvajal,33,Right-Back,Real Madrid,La Liga,10440000.0,28602.7397260274,829479.4520547945
24/25,Cruciate ligament tear,238,56,Daniel Carvajal,33,Right-Back,Real Madrid,La Liga,10440000.0,28602.7397260274,6807452.05479452
24/25,Muscle injury,5,1,Lucas Vázquez,34,Right-Back,Real Madrid,La Liga,9480000.0,25972.602739726022,129863.01369863012
24/25,Hamstring injury,10,2,Lucas Vázquez,34,Right-Back,Real Madrid,La Liga,9480000.0,25972.602739726022,259726.02739726024
24/25,Adductor injury,17,2,Lucas Vázquez,34,Right-Back,Real Madrid,La Liga,9480000.0,25972.602739726022,441534.2465753424
24/25,ankle sprain,27,6,Aurélien Tchouaméni,25,Defensive Midfield,Real Madrid,La Liga,12600000.0,34520.54794520548,932054.794520548
24/25,Foot injury,15,3,Aurélien Tchouaméni,25,Defensive Midfield,Real Madrid,La Liga,12600000.0,34520.54794520548,517808.2191780822
24/25,Lumbago,22,2,Federico Valverde,27,Central Midfield,Real Madrid,La Liga,11232000.0,30772.602739726022,676997.2602739725
24/25,muscular problems,6,2,Federico Valverde,27,Central Midfield,Real Madrid,La Liga,11232000.0,30772.602739726022,184635.61643835617
24/25,Hamstring injury,75,14,Eduardo Camavinga,22,Central Midfield,Real Madrid,La Liga,12600000.0,34520.54794520548,2589041.0958904107
24/25,Hamstring injury,22,7,Eduardo Camavinga,22,Central Midfield,Real Madrid,La Liga,12600000.0,34520.54794520548,759452.0547945205
24/25,Muscle injury,17,5,Eduardo Camavinga,22,Central Midfield,Real Madrid,La Liga,12600000.0,34520.54794520548,586849.3150684931
24/25,Knee injury,45,11,Eduardo Camavinga,22,Central Midfield,Real Madrid,La Liga,12600000.0,34520.54794520548,1553424.6575342466
24/25,Muscle injury,24,6,Jude Bellingham,22,Attacking Midfield,Real Madrid,La Liga,21000000.0,57534.24657534246,1380821.917808219
24/25,ankle sprain,12,2,Vinicius Junior,25,Left Winger,Real Madrid,La Liga,21340800.0,58467.94520547945,701615.3424657534
24/25,Muscle injury,14,4,Vinicius Junior,25,Left Winger,Real Madrid,La Liga,21340800.0,58467.94520547945,818551.2328767123
24/25,Cervical spine injury,11,2,Vinicius Junior,25,Left Winger,Real Madrid,La Liga,21340800.0,58467.94520547945,643147.397260274
